Date,Open,High,Low,Close,Adj Close,Volume
2021-03-31,12.744100,12.690000,12.674000,12.677400,12.677400,8555
2021-04-01,12.823100,12.928000,12.823100,12.903800,12.903800,14867
2021-04-04,13.010000,13.010000,12.974100,13.000400,13.000400,4360
2021-04-05,13.000400,12.949000,12.945000,12.946300,12.946300,4780
2021-04-06,12.946300,12.967000,12.929000,12.967000,12.967000,13499
2021-04-07,12.967000,12.967000,12.920000,12.926500,12.926500,25978
2021-04-08,12.926500,13.020000,12.926000,12.961300,12.961300,10458
2021-04-11,12.998000,12.998000,12.934000,12.944900,12.944900,8996
2021-04-12,12.944900,12.950000,12.930000,12.937100,12.937100,5347
2021-04-13,12.937100,12.965000,12.835000,12.911000,12.911000,22891
2021-04-18,12.911000,13.157900,13.100000,13.100300,13.100300,11492
2021-04-19,13.100300,13.184000,13.073000,13.152900,13.152900,16640
2021-04-20,13.152900,13.030000,12.958000,12.966000,12.966000,15024
2021-04-21,12.990000,13.220000,12.990000,13.149900,13.149900,19453
2021-04-22,13.149900,13.210400,13.108000,13.144000,13.144000,6591
2021-04-25,13.144000,13.144000,13.028000,13.030200,13.030200,5103
2021-04-26,13.030200,13.041000,12.996000,13.031300,13.031300,19164
2021-04-27,13.011000,13.056400,13.010000,13.044300,13.044300,11393
2021-04-28,13.044300,13.044300,12.956000,12.956000,12.956000,9006
2021-04-29,12.956000,13.041000,12.902000,12.955800,12.955800,31842
2021-05-02,12.955800,12.970000,12.923000,12.936000,12.936000,6568
2021-05-03,13.031000,13.127000,13.014000,13.105800,13.105800,18656
2021-05-04,13.131000,13.163000,13.077000,13.123300,13.123300,36063
2021-05-05,13.123300,13.108000,13.080000,13.107000,13.107000,16601
2021-05-06,13.107000,13.254000,13.179000,13.254000,13.254000,15278
2021-05-09,13.254000,13.480900,13.254000,13.480100,13.480100,0
2021-05-10,13.480100,13.514000,13.446000,13.511300,13.511300,28770
2021-05-11,13.511300,13.641000,13.497000,13.538800,13.538800,19624
2021-05-12,13.538800,13.623000,13.560000,13.593100,13.593100,20293
2021-05-13,13.539400,13.539400,13.483000,13.508500,13.508500,8890
2021-05-18,13.508500,13.800000,13.740000,13.772500,13.772500,3855
2021-05-19,13.751000,13.900000,13.679000,13.835400,13.835400,30699
2021-05-20,13.835400,13.782000,13.735000,13.739100,13.739100,3773
2021-05-23,13.739100,13.852000,13.795000,13.818800,13.818800,3469
2021-05-24,13.818800,13.833000,13.750000,13.827800,13.827800,35738
2021-05-25,13.827800,13.829000,13.760000,13.785600,13.785600,8801
2021-05-26,13.918000,13.989400,13.918000,13.979000,13.979000,10048
2021-05-27,13.979000,13.979000,13.858000,13.913300,13.913300,8651
2021-05-30,13.900100,13.954800,13.850000,13.856700,13.856700,25592
2021-05-31,13.856700,13.980000,13.958000,13.962600,13.962600,13211
2021-06-01,13.962600,14.019000,13.900000,13.981400,13.981400,6566
2021-06-02,13.981400,14.004000,13.925000,13.980900,13.980900,1043
2021-06-03,13.980900,13.980900,13.736100,13.899200,13.899200,2187
2021-06-06,13.899200,13.865000,13.865000,13.865000,13.865000,685
2021-06-07,13.860000,13.869600,13.833000,13.847900,13.847900,4543
2021-06-08,13.847900,13.891200,13.839100,13.885100,13.885100,7993
2021-06-09,13.885100,13.902000,13.849000,13.855900,13.855900,1660
2021-06-10,13.855900,13.805000,13.760000,13.760000,13.760000,8280
2021-06-13,13.831000,13.831000,13.802000,13.821400,13.821400,1087
2021-06-14,13.821400,13.620000,13.542000,13.594100,13.594100,3647
2021-06-15,13.594100,13.670000,13.670000,13.670000,13.670000,2194
2021-06-16,13.670000,13.600000,13.590000,13.592700,13.592700,1835
2021-06-17,13.516800,13.516800,13.121000,13.148800,13.148800,41007
2021-06-20,13.148800,13.020000,13.020000,13.020000,13.020000,2073
2021-06-21,13.020000,13.144000,13.123000,13.124000,13.124000,25193
2021-06-22,13.124000,13.112000,13.112000,13.112000,13.112000,994
2021-06-23,13.112000,13.105400,13.050000,13.063400,13.063400,1583
2021-06-24,13.063400,13.074000,13.044000,13.070200,13.070200,17407
2021-06-27,null,null,null,null,null,null
2021-06-28,13.070200,13.106000,13.050000,13.063000,13.063000,7182
2021-06-29,13.063000,13.033000,12.973000,13.018400,13.018400,3702
2021-06-30,13.018400,12.939000,12.870000,12.918100,12.918100,22277
2021-07-01,13.106000,13.106000,13.050000,13.059200,13.059200,19206
2021-07-04,13.059200,13.205000,13.205000,13.205000,13.205000,1590
2021-07-05,13.205000,13.214000,13.196000,13.199100,13.199100,3605
2021-07-06,13.199100,13.352000,13.199100,13.342300,13.342300,26383
2021-07-07,13.340000,13.365000,13.308500,13.345000,13.345000,11794
2021-07-08,13.345000,13.412000,13.283000,13.392800,13.392800,10782
2021-07-11,null,null,null,null,null,null
2021-07-12,13.380000,13.380000,13.176000,13.321600,13.321600,54983
2021-07-13,13.321600,13.420000,13.350000,13.405400,13.405400,18694
2021-07-14,13.405400,13.505000,13.425500,13.502500,13.502500,8957
2021-07-15,13.502500,13.502500,13.444000,13.456800,13.456800,15097
2021-07-19,13.456800,13.450000,13.400000,13.450000,13.450000,31300
2021-07-20,13.450000,13.552000,13.480000,13.521800,13.521800,14211
2021-07-21,13.521800,13.452000,13.361000,13.361900,13.361900,20922
2021-07-22,13.361900,13.419000,13.250000,13.261800,13.261800,56827
2021-07-25,13.246000,13.246000,13.246000,13.246000,13.246000,3114
2021-07-26,13.246000,13.323000,13.240000,13.292800,13.292800,7787
2021-07-27,13.292800,13.234000,13.179000,13.198400,13.198400,10676
2021-07-28,13.198400,13.186000,13.170000,13.170000,13.170000,6350
2021-07-29,13.170000,13.318000,13.312000,13.318000,13.318000,5283
2021-08-01,13.318000,13.318000,13.215000,13.227500,13.227500,4023
2021-08-02,13.227500,13.164000,13.110000,13.148200,13.148200,7657
2021-08-03,13.148200,13.164000,13.123000,13.123000,13.123000,9903
2021-08-04,13.123000,13.136000,13.118000,13.124500,13.124500,892
2021-08-05,13.124500,13.129000,13.090000,13.104500,13.104500,46435
2021-08-08,12.900000,12.900000,12.842000,12.843000,12.843000,4302
2021-08-09,12.843000,12.715000,12.614000,12.633900,12.633900,22886
2021-08-10,12.621300,12.621300,12.517000,12.560100,12.560100,21386
2021-08-11,12.560100,12.600000,12.564000,12.569500,12.569500,1576
2021-08-12,12.569500,12.767000,12.708000,12.717500,12.717500,13013
2021-08-15,12.717500,12.864000,12.841000,12.849000,12.849000,8805
2021-08-16,12.849000,12.960000,12.862000,12.924700,12.924700,5705
2021-08-17,13.020000,13.036000,13.015000,13.032900,13.032900,12063
2021-08-18,13.050000,13.077900,13.010000,13.043400,13.043400,9865
2021-08-19,13.043400,13.085000,13.070000,13.079800,13.079800,27177
2021-08-22,13.079800,13.079800,13.079800,13.079800,13.079800,150
2021-08-23,13.079800,13.120000,13.016000,13.114400,13.114400,11294
2021-08-24,13.114400,13.118000,13.081000,13.105000,13.105000,9874
2021-08-25,13.105000,13.070300,13.001000,13.016000,13.016000,3161
2021-08-26,13.016000,12.976000,12.970000,12.973000,12.973000,809
2021-08-29,null,null,null,null,null,null
2021-08-30,12.973000,13.188000,13.167000,13.185200,13.185200,17845
2021-08-31,13.185200,13.152000,13.087000,13.093000,13.093000,24126
2021-09-01,13.093000,13.089000,13.066000,13.083100,13.083100,7890
2021-09-02,13.083100,13.113000,13.106000,13.112400,13.112400,10863
2021-09-05,13.112400,13.228900,13.228900,13.228900,13.228900,4260
2021-09-09,12.950000,12.988000,12.950000,12.972500,12.972500,8826
2021-09-12,12.972500,12.967000,12.940000,12.963500,12.963500,21100
2021-09-13,12.963500,12.972500,12.897000,12.949000,12.949000,19362
2021-09-14,12.949000,13.032000,12.902000,12.975900,12.975900,23505
2021-09-19,12.800000,12.800000,12.654000,12.684100,12.684100,3164
2021-09-22,12.962000,12.962000,12.867000,12.886800,12.886800,20909
2021-09-23,null,null,null,null,null,null
2021-09-26,12.886800,12.645900,12.645900,12.645900,12.645900,396
2021-09-29,12.645900,12.586000,12.560000,12.569100,12.569100,10108
2021-09-30,12.569100,12.699900,12.518000,12.552600,12.552600,27554
2021-10-03,12.803000,12.803000,12.723000,12.723000,12.723000,21468
2021-10-04,12.723000,12.723000,12.666000,12.688100,12.688100,17694
2021-10-05,12.688100,12.786000,12.688100,12.770100,12.770100,16282
2021-10-06,12.770100,12.824000,12.781000,12.804100,12.804100,5312
2021-10-07,12.804100,12.826000,12.751000,12.763700,12.763700,27550
2021-10-10,12.763700,12.798900,12.798900,12.798900,12.798900,391
2021-10-11,12.720000,12.771900,12.720000,12.734000,12.734000,2518
2021-10-12,12.734000,12.800000,12.777000,12.777000,12.777000,12884
2021-10-13,12.777000,12.894000,12.821000,12.875900,12.875900,15653
2021-10-14,12.875900,13.034000,13.034000,13.034000,13.034000,230
2021-10-17,null,null,null,null,null,null
2021-10-18,13.034000,12.806000,12.770000,12.796700,12.796700,15406
2021-10-19,12.810000,12.894000,12.810000,12.866100,12.866100,8965
2021-10-20,12.822100,12.910000,12.822100,12.854400,12.854400,15552
2021-10-21,12.854400,12.886000,12.854400,12.868500,12.868500,1737
2021-10-24,12.868500,12.930000,12.927000,12.927400,12.927400,2178
2021-10-25,12.927400,13.030000,13.002000,13.016100,13.016100,11586
2021-10-26,13.016100,13.000000,12.859000,12.996200,12.996200,2628
2021-10-27,12.996200,12.887000,12.839000,12.858500,12.858500,28044
2021-10-28,12.858500,12.915000,12.855000,12.869700,12.869700,19236
2021-10-31,12.869700,12.859900,12.762000,12.859900,12.859900,29359
2021-11-01,12.859900,12.686000,12.607000,12.642200,12.642200,26738
2021-11-02,12.642200,12.663000,12.567000,12.660700,12.660700,5925
2021-11-03,12.660700,12.579000,12.455100,12.495600,12.495600,20736
2021-11-04,12.495600,12.507000,12.434000,12.506500,12.506500,22035
2021-11-07,12.506500,12.714000,12.714000,12.714000,12.714000,1639
2021-11-08,12.714000,12.702000,12.650000,12.681700,12.681700,4504
2021-11-09,12.681700,12.752000,12.698000,12.751100,12.751100,7083
2021-11-10,12.751100,13.041000,12.751100,12.816700,12.816700,37309
2021-11-11,12.816700,13.104000,13.044000,13.053200,13.053200,16067
2021-11-14,13.053200,13.093000,13.093000,13.093000,13.093000,881
2021-11-15,12.976000,13.014000,12.976000,12.996700,12.996700,5657
2021-11-16,12.996700,13.082800,12.996700,13.012800,13.012800,53907
2021-11-17,13.012800,12.871000,12.824000,12.831000,12.831000,18075
2021-11-18,12.831000,12.935000,12.892000,12.923100,12.923100,4147
2021-11-21,null,null,null,null,null,null
2021-11-22,12.923100,12.824000,12.621000,12.697800,12.697800,11493
2021-11-23,12.697800,12.600000,12.536000,12.566200,12.566200,3939
2021-11-24,12.566200,12.639000,12.585000,12.625800,12.625800,4673
2021-11-25,12.625800,12.720000,12.665000,12.699000,12.699000,5067
2021-11-28,12.699000,12.742000,12.742000,12.742000,12.742000,236
2021-11-29,12.750000,12.767900,12.740000,12.740000,12.740000,12979
2021-11-30,12.740000,12.770000,12.716000,12.739400,12.739400,2631
2021-12-01,12.739400,12.650000,12.583000,12.607700,12.607700,2011
2021-12-02,12.607700,12.656000,12.579700,12.634100,12.634100,2651
2021-12-05,12.634100,12.674100,12.674100,12.674100,12.674100,789
2021-12-06,12.674100,12.680000,12.600000,12.601600,12.601600,30237
2021-12-07,12.601600,12.637000,12.554000,12.575400,12.575400,8276
2021-12-08,12.508000,12.514900,12.464000,12.464000,12.464000,12486
2021-12-09,12.464000,12.464000,12.400000,12.406100,12.406100,8665
2021-12-12,12.406100,12.412000,12.403000,12.410200,12.410200,14258
2021-12-13,12.440000,12.493800,12.433000,12.436300,12.436300,18920
2021-12-14,12.489000,12.489000,12.424000,12.452600,12.452600,7541
2021-12-15,12.452600,12.456000,12.416000,12.456000,12.456000,13596
2021-12-16,12.456000,12.497000,12.491000,12.494600,12.494600,4246
2021-12-19,12.600000,12.610100,12.600000,12.608800,12.608800,13427
2021-12-20,12.608800,12.809000,12.699900,12.808400,12.808400,37308
2021-12-21,12.808400,12.808400,12.791000,12.795000,12.795000,7698
2021-12-22,12.795000,12.739000,12.716000,12.732000,12.732000,11681
2021-12-23,12.732000,12.828000,12.800000,12.828000,12.828000,15082
2021-12-26,12.828000,13.020000,12.789000,12.974500,12.974500,20403
2021-12-27,12.974500,12.747000,12.702000,12.715500,12.715500,16513
2021-12-28,12.715500,12.713500,12.613000,12.641500,12.641500,37884
2021-12-29,12.641500,12.641500,12.513000,12.528600,12.528600,42014
2021-12-30,12.528600,12.580000,12.550000,12.551600,12.551600,23593
2022-01-02,12.739000,12.768000,12.727000,12.752700,12.752700,12365
2022-01-03,12.752700,12.749000,12.590000,12.662700,12.662700,9320
2022-01-04,12.662700,12.662700,12.527000,12.527500,12.527500,27125
2022-01-05,12.641200,12.695000,12.626100,12.667800,12.667800,8911
2022-01-06,12.576000,12.594000,12.505400,12.554500,12.554500,18234
2022-01-09,12.554500,12.515100,12.514000,12.514000,12.514000,4831
2022-01-10,12.514000,12.618000,12.514000,12.598400,12.598400,6037
2022-01-11,12.598400,12.702000,12.678000,12.678000,12.678000,16828
2022-01-12,12.678000,12.703000,12.681000,12.698600,12.698600,19648
2022-01-13,12.698600,12.754000,12.693000,12.713100,12.713100,9509
2022-01-16,12.713100,12.713100,12.672000,12.672000,12.672000,11428
2022-01-17,12.672000,12.726000,12.694000,12.702500,12.702500,12981
2022-01-18,12.671000,12.700000,12.671000,12.686000,12.686000,14753
2022-01-19,12.686000,12.874000,12.752000,12.811900,12.811900,5143
2022-01-20,12.811900,13.000000,12.936000,12.939600,12.939600,8960
2022-01-23,12.939600,12.970000,12.960000,12.960000,12.960000,11135
2022-01-24,12.960000,13.107000,12.960000,13.093000,13.093000,8013
2022-01-25,13.093000,13.220000,13.126000,13.161800,13.161800,11372
2022-01-26,13.161800,13.216000,13.181000,13.182100,13.182100,34006
2022-01-27,13.182100,13.182100,12.975000,13.019800,13.019800,5863
2022-01-30,13.019800,12.798300,12.690000,12.690000,12.690000,31330
2022-01-31,12.690000,12.794000,12.758000,12.786600,12.786600,5215
2022-02-01,12.786600,12.823000,12.823000,12.823000,12.823000,1014
2022-02-02,12.823000,12.820000,12.723000,12.793900,12.793900,53231
2022-02-03,12.793900,12.896000,12.856000,12.856000,12.856000,3697
2022-02-06,12.856000,12.967000,12.856000,12.965000,12.965000,5991
2022-02-07,12.965000,13.027000,12.965000,13.000200,13.000200,36656
2022-02-08,13.000200,13.160000,13.070000,13.154700,13.154700,12888
2022-02-09,13.154700,13.174000,13.150000,13.167500,13.167500,13477
2022-02-10,13.167500,13.204000,13.199000,13.200600,13.200600,7288
2022-02-13,13.540300,13.650000,13.540300,13.650000,13.650000,27073
2022-02-14,13.606500,13.650000,13.534000,13.612700,13.612700,15710
2022-02-15,13.612700,13.619000,13.372400,13.421800,13.421800,16788
2022-02-16,13.421800,13.345000,13.341000,13.341800,13.341800,16765
2022-02-17,13.341800,13.660000,13.341800,13.601400,13.601400,60408
2022-02-20,13.601400,13.730000,13.668000,13.729000,13.729000,19461
2022-02-21,13.729000,13.739000,13.590100,13.733600,13.733600,20602
2022-02-22,13.733600,13.878000,13.795000,13.818300,13.818300,13650
2022-02-23,13.818300,13.781000,13.727000,13.768800,13.768800,17599
2022-02-24,14.000000,14.555000,14.000000,14.398000,14.398000,93772
2022-02-27,14.100000,14.100000,13.810100,13.889600,13.889600,34686
2022-02-28,13.889600,13.948000,13.880000,13.926300,13.926300,88005
2022-03-01,13.860000,14.011000,13.747000,14.006300,14.006300,86299
2022-03-02,14.170000,14.170000,13.994000,13.996400,13.996400,10365
2022-03-03,14.000000,14.084000,14.000000,14.015800,14.015800,35770
2022-03-06,14.490000,14.490000,14.430000,14.471300,14.471300,10372
2022-03-07,14.620000,14.823000,14.458000,14.516600,14.516600,116826
2022-03-08,14.846700,15.320000,14.827000,15.086000,15.086000,39729
2022-03-09,15.086000,15.156000,14.601000,14.705400,14.705400,20104
2022-03-10,14.605400,14.717000,14.485000,14.655200,14.655200,35316
2022-03-13,14.600000,14.700000,14.500000,14.699000,14.699000,72974
2022-03-14,14.520000,14.520000,14.386000,14.417700,14.417700,48551
2022-03-15,14.300000,14.300000,14.080000,14.128300,14.128300,30254
2022-03-16,14.128300,14.075000,13.969000,14.013000,14.013000,21157
2022-03-20,14.013000,13.900000,13.885000,13.898400,13.898400,7921
2022-03-21,13.900000,13.947000,13.900000,13.944800,13.944800,36045
2022-03-22,null,null,null,null,null,null
2022-03-23,13.832600,13.944800,13.832600,13.880900,13.880900,2280
2022-03-24,13.880900,14.109000,13.880900,14.080900,14.080900,4149
2022-03-27,14.080900,14.095000,14.090000,14.091700,14.091700,423
2022-03-28,14.091700,13.954000,13.927000,13.938800,13.938800,1219
2022-03-29,13.938800,13.763000,13.576000,13.610300,13.610300,8577
2022-03-30,13.610300,13.749800,13.553000,13.675700,13.675700,13330
2022-03-31,13.675700,13.835000,13.685000,13.771300,13.771300,3933
2022-04-03,13.771300,13.781000,13.781000,13.781000,13.781000,304
2022-04-04,null,null,null,null,null,null
2022-04-05,13.781000,13.912000,13.848000,13.865800,13.865800,622
2022-04-06,13.865800,13.918000,13.872100,13.876200,13.876200,5627
2022-04-07,13.876200,13.966000,13.893000,13.944500,13.944500,36647
2022-04-10,13.944500,13.969100,13.950100,13.969100,13.969100,5696
2022-04-11,13.969100,14.124000,14.021000,14.124000,14.124000,6028
2022-04-12,null,null,null,null,null,null
2022-04-13,14.124000,14.124000,14.124000,14.124000,14.124000,150
2022-04-14,14.124000,14.194000,14.159000,14.194000,14.194000,5358
2022-04-17,14.194000,14.250000,14.250000,14.250000,14.250000,293
2022-04-18,14.250000,14.467000,14.415000,14.427000,14.427000,16014
2022-04-19,14.426000,14.426000,14.346000,14.347400,14.347400,696
2022-04-20,14.347400,14.084000,14.058000,14.058000,14.058000,9122
2022-04-24,14.058000,14.073000,14.073000,14.073000,14.073000,490
2022-04-25,14.073000,13.933000,13.933000,13.933000,13.933000,3566
2022-04-26,13.933000,14.010000,13.980000,13.996000,13.996000,7233
2022-04-27,null,null,null,null,null,null
2022-04-28,13.996000,13.990000,13.920000,13.990000,13.990000,14150
2022-05-01,null,null,null,null,null,null
2022-05-02,null,null,null,null,null,null
2022-05-03,13.956000,14.018000,13.888000,14.001000,14.001000,7004
2022-05-08,14.001000,14.266000,14.266000,14.266000,14.266000,0
2022-05-09,14.266000,14.297000,14.197000,14.264600,14.264600,22631
2022-05-10,14.264600,14.334000,14.210000,14.296800,14.296800,6664
2022-05-11,14.191500,14.198000,14.143000,14.181100,14.181100,1560
2022-05-12,14.181100,14.257000,14.225000,14.240300,14.240300,748
2022-05-15,13.800000,13.804000,13.689000,13.748100,13.748100,0
2022-05-16,13.748100,13.744000,13.641000,13.662200,13.662200,20313
2022-05-17,13.753000,13.753000,13.696000,13.699700,13.699700,5150
2022-05-18,13.699700,13.699700,13.525000,13.573100,13.573100,9727
2022-05-19,13.573100,13.917000,13.815000,13.911100,13.911100,20407
2022-05-22,null,null,null,null,null,null
2022-05-23,13.911100,13.912000,13.911100,13.911400,13.911400,1269
2022-05-24,13.911400,13.890000,13.890000,13.890000,13.890000,4300
2022-05-25,13.890000,13.895000,13.857000,13.885000,13.885000,5337
2022-05-26,13.885000,13.810000,13.781000,13.792200,13.792200,3446
2022-05-29,13.792200,13.736000,13.734000,13.736000,13.736000,2043
2022-05-30,13.736000,13.807000,13.762000,13.786400,13.786400,16411
2022-05-31,13.786400,13.786400,13.563000,13.704200,13.704200,11079
2022-06-01,13.704200,13.558100,13.558000,13.558000,13.558000,1584
2022-06-02,13.558000,13.800000,13.745000,13.749100,13.749100,7236
2022-06-06,13.749100,13.768000,13.676000,13.730400,13.730400,9957
2022-06-07,13.730400,13.790000,13.727700,13.752600,13.752600,1667
2022-06-08,13.752600,13.781000,13.616000,13.687900,13.687900,15388
2022-06-09,13.687900,13.758000,13.758000,13.758000,13.758000,2000
2022-06-12,13.940000,14.211000,13.940000,14.209700,14.209700,8761
2022-06-13,14.209700,14.250000,14.036000,14.051800,14.051800,35384
2022-06-14,14.051800,14.051800,13.996600,14.023200,14.023200,2241
2022-06-15,14.023200,14.057000,13.970000,14.039400,14.039400,10900
2022-06-16,14.039400,14.105000,14.067000,14.068400,14.068400,2617
2022-06-19,14.068400,14.126000,14.126000,14.126000,14.126000,8550
2022-06-20,14.126000,14.160000,14.123000,14.160000,14.160000,16631
2022-06-21,14.050000,14.160000,13.990000,14.082100,14.082100,4761
2022-06-22,14.082100,14.195100,14.096000,14.172200,14.172200,27094
2022-06-23,14.172200,14.122000,14.063000,14.076800,14.076800,5926
2022-06-26,13.883900,13.927000,13.883900,13.927000,13.927000,7688
2022-06-27,13.927000,14.000000,13.904000,13.925000,13.925000,35609
2022-06-28,13.925000,13.925000,13.920000,13.925000,13.925000,5039
2022-06-29,13.925000,14.074000,13.909000,14.073700,14.073700,13007
2022-06-30,14.073700,14.151000,14.050000,14.100400,14.100400,3277
2022-07-03,null,null,null,null,null,null
2022-07-04,14.100400,14.100400,14.082000,14.082000,14.082000,11976
2022-07-05,14.082000,13.971000,13.965000,13.968000,13.968000,2050
2022-07-06,13.968000,13.830000,13.746000,13.746000,13.746000,7921
2022-07-07,13.746000,13.530000,13.500000,13.518600,13.518600,13176
2022-07-10,13.518600,13.518600,13.507000,13.512800,13.512800,576
2022-07-11,13.512800,13.460000,13.410000,13.410000,13.410000,33483
2022-07-12,13.410000,13.487000,13.345000,13.372700,13.372700,13297
2022-07-13,13.372700,13.342000,13.254000,13.254000,13.254000,22873
2022-07-14,13.254000,13.275000,13.239000,13.266600,13.266600,4340
2022-07-17,13.266600,13.219000,13.219000,13.219000,13.219000,2000
2022-07-18,13.219000,13.226000,13.110000,13.155000,13.155000,22996
2022-07-19,13.155000,13.155000,13.077000,13.080800,13.080800,20397
2022-07-20,13.080800,13.120000,13.045000,13.091600,13.091600,15391
2022-07-21,13.091600,13.081000,12.911000,13.063300,13.063300,23384
2022-07-24,13.063300,13.197000,13.197000,13.197000,13.197000,1230
2022-07-25,13.254000,13.262900,13.139000,13.172800,13.172800,27815
2022-07-26,13.172800,13.172800,13.147000,13.147000,13.147000,8079
2022-07-27,13.147000,13.145000,13.125000,13.133600,13.133600,10884
2022-07-28,13.264000,13.298000,13.243000,13.279300,13.279300,24599
2022-07-31,13.279300,13.284000,13.236600,13.236600,13.236600,13505
2022-08-01,13.236600,13.328000,13.236600,13.275000,13.275000,13434
2022-08-02,13.275000,13.361000,13.296000,13.308500,13.308500,5057
2022-08-03,13.300000,13.300000,13.235300,13.238100,13.238100,6816
2022-08-04,13.238100,13.296000,13.238100,13.296000,13.296000,29988
2022-08-08,13.296000,13.296000,13.019000,13.153100,13.153100,45560
2022-08-09,13.177000,13.226000,13.142000,13.201700,13.201700,11194
2022-08-10,13.201700,13.159000,13.087000,13.089000,13.089000,12601
2022-08-11,13.000000,13.000000,12.888000,12.914000,12.914000,30542
2022-08-14,12.882000,12.923000,12.753100,12.837500,12.837500,35023
2022-08-15,12.837500,12.945000,12.835000,12.920800,12.920800,49767
2022-08-16,12.920800,12.960000,12.848000,12.923400,12.923400,14591
2022-08-17,12.832900,12.836000,12.715000,12.742800,12.742800,48576
2022-08-18,12.679000,12.700000,12.652000,12.678900,12.678900,69956
2022-08-21,12.646000,12.663000,12.640200,12.643900,12.643900,17652
2022-08-22,12.643900,12.646000,12.592000,12.600200,12.600200,17488
2022-08-23,12.600200,12.676000,12.600200,12.663900,12.663900,19099
2022-08-24,12.663900,12.717000,12.672100,12.672100,12.672100,11204
2022-08-25,12.672100,12.859000,12.672100,12.859000,12.859000,14436
2022-08-28,12.743300,12.743300,12.690000,12.702500,12.702500,6506
2022-08-29,12.702500,12.790000,12.643000,12.724900,12.724900,21984
2022-08-30,12.724900,12.727000,12.689000,12.721000,12.721000,11662
2022-08-31,12.721000,12.715000,12.642100,12.645700,12.645700,13030
2022-09-01,12.645700,12.722000,12.650000,12.716200,12.716200,12569
2022-09-04,12.904000,12.904000,12.834000,12.850000,12.850000,7458
2022-09-05,12.850000,12.994000,12.850000,12.978700,12.978700,27172
2022-09-06,12.978700,12.976000,12.935000,12.976000,12.976000,11035
2022-09-07,12.976000,12.990000,12.932000,12.941100,12.941100,15692
2022-09-08,12.941100,13.065000,13.054000,13.057100,13.057100,2210
2022-09-11,13.057100,13.065000,12.943000,12.958300,12.958300,16011
2022-09-12,12.958300,12.999000,12.835000,12.851900,12.851900,21615
2022-09-13,12.851900,12.862100,12.834000,12.854100,12.854100,958
2022-09-14,12.854100,12.983000,12.953000,12.957800,12.957800,894
2022-09-15,12.957800,12.810000,12.802100,12.806800,12.806800,2727
2022-09-18,12.806800,12.705000,12.680000,12.682400,12.682400,7825
2022-09-19,12.694000,12.694000,12.650000,12.653900,12.653900,1746
2022-09-20,12.653900,12.722000,12.653900,12.716200,12.716200,8342
2022-09-21,12.716200,12.837200,12.785100,12.832500,12.832500,5865
2022-09-22,12.832500,12.877100,12.767000,12.833200,12.833200,3748
2022-09-28,12.833200,12.885000,12.650000,12.839600,12.839600,37060
2022-09-29,12.839600,12.995000,12.840000,12.939500,12.939500,31306
2022-10-02,13.090000,13.146000,13.090000,13.132500,13.132500,24607
2022-10-03,13.132500,13.292000,13.132500,13.266900,13.266900,19010
2022-10-06,13.266900,13.469000,13.425000,13.435000,13.435000,3119
2022-10-11,13.435000,13.435000,13.171000,13.189900,13.189900,11438
2022-10-12,13.189900,13.218000,13.182000,13.210700,13.210700,5237
2022-10-13,13.194000,13.244000,13.178000,13.222000,13.222000,25170
2022-10-18,13.222000,12.915000,12.875000,12.892100,12.892100,7206
2022-10-19,12.892100,12.842000,12.775000,12.833900,12.833900,3610
2022-10-20,12.833900,12.852000,12.833900,12.851000,12.851000,3386
2022-10-23,12.851000,12.988000,12.923000,12.930200,12.930200,1393
2022-10-24,12.930200,12.980000,12.930200,12.951300,12.951300,15328
2022-10-25,12.951300,12.954000,12.890000,12.912700,12.912700,2974
2022-10-26,12.912700,13.016000,12.920000,12.920000,12.920000,9664
2022-10-27,12.920000,12.937000,12.920000,12.934200,12.934200,8054
2022-10-30,null,null,null,null,null,null
2022-10-31,12.934200,12.800000,12.761000,12.771300,12.771300,7988
2022-11-02,12.943600,12.948000,12.935000,12.935300,12.935300,12924
2022-11-03,12.935300,12.821100,12.788000,12.789900,12.789900,17576
2022-11-06,13.090000,13.231200,13.090000,13.159000,13.159000,5747
2022-11-07,13.159000,13.156000,13.123000,13.130000,13.130000,3070
2022-11-08,13.130000,13.200000,13.036000,13.058400,13.058400,18167
2022-11-09,13.058400,13.432000,13.398000,13.411800,13.411800,2510
2022-11-10,13.411800,13.488000,13.440000,13.445000,13.445000,26950
2022-11-13,null,null,null,null,null,null
2022-11-14,13.445000,13.445000,13.445000,13.445000,13.445000,215
2022-11-15,13.445000,13.490000,13.490000,13.490000,13.490000,3761
2022-11-16,13.490000,13.490000,13.459000,13.465300,13.465300,21421
2022-11-17,13.465300,13.508000,13.465300,13.508000,13.508000,4535
2022-11-20,null,null,null,null,null,null
2022-11-21,13.490000,13.490000,13.365000,13.365000,13.365000,10377
2022-11-22,13.370000,13.409000,13.370000,13.396300,13.396300,1615
2022-11-23,null,null,null,null,null,null
2022-11-24,13.396300,13.316000,13.305000,13.312200,13.312200,1717
2022-11-27,null,null,null,null,null,null
2022-11-28,13.312200,13.420000,13.283000,13.376600,13.376600,10888
2022-11-29,13.376600,13.300000,13.300000,13.300000,13.300000,1000
2022-11-30,13.300000,13.390000,13.178000,13.390000,13.390000,13672
2022-12-01,13.390000,13.468000,13.468000,13.468000,13.468000,371
2022-12-04,13.468000,13.563700,13.499000,13.514900,13.514900,7412
